time, bits
1.8e+06, 40
1.801e+06, 24
1.802e+06, 40
1.803e+06, 32
1.804e+06, 40
1.805e+06, 32
1.806e+06, 40
1.807e+06, 32
1.808e+06, 40
1.809e+06, 40
1.81e+06, 40
1.811e+06, 40
1.812e+06, 40
1.813e+06, 40
1.814e+06, 40
1.815e+06, 48
1.816e+06, 48
1.817e+06, 48
1.818e+06, 48
1.819e+06, 40
1.82e+06, 48
1.821e+06, 48
1.822e+06, 48
1.823e+06, 48
1.824e+06, 48
1.825e+06, 48
1.826e+06, 48
1.827e+06, 48
1.828e+06, 24
1.829e+06, 48
1.83e+06, 40
1.831e+06, 40
1.832e+06, 32
1.833e+06, 48
1.834e+06, 32
1.835e+06, 48
1.836e+06, 32
1.837e+06, 48
1.838e+06, 32
1.839e+06, 48
1.84e+06, 32
1.841e+06, 48
1.842e+06, 40
1.843e+06, 48
1.844e+06, 40
1.845e+06, 48
1.846e+06, 32
1.847e+06, 48
1.848e+06, 32
1.849e+06, 48
1.85e+06, 32
1.851e+06, 48
1.852e+06, 24
1.853e+06, 48
1.854e+06, 32
1.855e+06, 48
1.856e+06, 32
1.857e+06, 40
1.858e+06, 32
1.859e+06, 48
1.86e+06, 32
1.861e+06, 40
1.862e+06, 32
1.863e+06, 48
1.864e+06, 24
1.865e+06, 48
1.866e+06, 32
1.867e+06, 48
1.868e+06, 32
1.869e+06, 48
1.87e+06, 32
1.871e+06, 48
1.872e+06, 32
1.873e+06, 48
1.874e+06, 32
1.875e+06, 48
1.876e+06, 32
1.877e+06, 48
1.878e+06, 32
1.879e+06, 48
1.88e+06, 32
1.881e+06, 48
1.882e+06, 32
1.883e+06, 48
1.884e+06, 32
1.885e+06, 40
1.886e+06, 24
1.887e+06, 40
1.888e+06, 24
1.889e+06, 40
1.89e+06, 24
1.891e+06, 40
1.892e+06, 24
1.893e+06, 40
1.894e+06, 16
1.895e+06, 40
1.896e+06, 24
1.897e+06, 32
1.898e+06, 24
1.899e+06, 40
1.9e+06, 24
1.901e+06, 40
1.902e+06, 32
1.903e+06, 40
1.904e+06, 32
1.905e+06, 40
1.906e+06, 32
1.907e+06, 40
1.908e+06, 40
1.909e+06, 40
1.91e+06, 40
1.911e+06, 40
1.912e+06, 48
1.913e+06, 48
1.914e+06, 48
1.915e+06, 48
1.916e+06, 48
1.917e+06, 48
1.918e+06, 40
1.919e+06, 48
1.92e+06, 48
1.921e+06, 48
1.922e+06, 48
1.923e+06, 48
1.924e+06, 48
1.925e+06, 32
1.926e+06, 48
1.927e+06, 32
1.928e+06, 48
1.929e+06, 24
1.93e+06, 32
1.931e+06, 32
1.932e+06, 40
1.933e+06, 32
1.934e+06, 40
1.935e+06, 32
1.936e+06, 48
1.937e+06, 32
1.938e+06, 48
1.939e+06, 32
1.94e+06, 48
1.941e+06, 32
1.942e+06, 56
1.943e+06, 40
1.944e+06, 40
1.945e+06, 40
1.946e+06, 40
1.947e+06, 24
1.948e+06, 56
1.949e+06, 24
1.95e+06, 48
1.951e+06, 24
1.952e+06, 48
1.953e+06, 32
1.954e+06, 48
1.955e+06, 32
1.956e+06, 48
1.957e+06, 32
1.958e+06, 48
1.959e+06, 32
1.96e+06, 48
1.961e+06, 32
1.962e+06, 48
1.963e+06, 24
1.964e+06, 48
1.965e+06, 32
1.966e+06, 48
1.967e+06, 32
1.968e+06, 48
1.969e+06, 32
1.97e+06, 48
1.971e+06, 32
1.972e+06, 40
1.973e+06, 32
1.974e+06, 48
1.975e+06, 32
1.976e+06, 48
1.977e+06, 32
1.978e+06, 48
1.979e+06, 32
1.98e+06, 48
1.981e+06, 32
1.982e+06, 48
1.983e+06, 32
1.984e+06, 40
1.985e+06, 32
1.986e+06, 48
1.987e+06, 32
1.988e+06, 48
1.989e+06, 32
1.99e+06, 48
1.991e+06, 32
1.992e+06, 48
1.993e+06, 32
1.994e+06, 48
1.995e+06, 32
1.996e+06, 40
1.997e+06, 40
1.998e+06, 48
1.999e+06, 40
2e+06, 48
2.001e+06, 24
2.002e+06, 56
2.003e+06, 24
2.004e+06, 56
2.005e+06, 16
2.006e+06, 56
2.007e+06, 16
2.008e+06, 56
2.009e+06, 24
2.01e+06, 56
2.011e+06, 24
2.012e+06, 56
2.013e+06, 24
2.014e+06, 56
2.015e+06, 24
2.016e+06, 56
2.017e+06, 16
2.018e+06, 56
2.019e+06, 24
2.02e+06, 56
2.021e+06, 24
2.022e+06, 48
2.023e+06, 24
2.024e+06, 56
2.025e+06, 24
2.026e+06, 56
2.027e+06, 24
2.028e+06, 56
2.029e+06, 16
2.03e+06, 56
2.031e+06, 24
2.032e+06, 56
2.033e+06, 24
2.034e+06, 56
2.035e+06, 24
2.036e+06, 56
2.037e+06, 24
2.038e+06, 56
2.039e+06, 24
2.04e+06, 56
2.041e+06, 24
2.042e+06, 56
2.043e+06, 24
2.044e+06, 56
2.045e+06, 24
2.046e+06, 56
2.047e+06, 24
2.048e+06, 56
2.049e+06, 24
2.05e+06, 48
2.051e+06, 24
2.052e+06, 56
2.053e+06, 24
2.054e+06, 56
2.055e+06, 16
2.056e+06, 48
2.057e+06, 32
2.058e+06, 48
2.059e+06, 24
2.06e+06, 56
2.061e+06, 24
2.062e+06, 40
2.063e+06, 32
2.064e+06, 48
2.065e+06, 32
2.066e+06, 56
2.067e+06, 40
2.068e+06, 56
2.069e+06, 32
2.07e+06, 48
2.071e+06, 32
2.072e+06, 40
2.073e+06, 40
2.074e+06, 40
2.075e+06, 40
2.076e+06, 40
2.077e+06, 32
2.078e+06, 48
2.079e+06, 24
2.08e+06, 56
2.081e+06, 24
2.082e+06, 56
2.083e+06, 16
2.084e+06, 48
2.085e+06, 32
2.086e+06, 40
2.087e+06, 40
2.088e+06, 40
2.089e+06, 40
2.09e+06, 40
2.091e+06, 32
2.092e+06, 48
2.093e+06, 32
2.094e+06, 48
2.095e+06, 24
2.096e+06, 48
2.097e+06, 32
2.098e+06, 40
2.099e+06, 24
2.1e+06, 40
2.101e+06, 24
2.102e+06, 40
2.103e+06, 24
2.104e+06, 40
2.105e+06, 24
2.106e+06, 40
2.107e+06, 24
2.108e+06, 40
2.109e+06, 24
2.11e+06, 40
2.111e+06, 24
2.112e+06, 40
2.113e+06, 24
2.114e+06, 40
2.115e+06, 24
2.116e+06, 32
2.117e+06, 24
2.118e+06, 40
2.119e+06, 24
2.12e+06, 40
2.121e+06, 24
2.122e+06, 40
2.123e+06, 24
2.124e+06, 40
2.125e+06, 24
2.126e+06, 40
2.127e+06, 24
2.128e+06, 40
2.129e+06, 24
2.13e+06, 48
2.131e+06, 24
2.132e+06, 48
2.133e+06, 32
2.134e+06, 48
2.135e+06, 32
2.136e+06, 48
2.137e+06, 32
2.138e+06, 48
2.139e+06, 32
2.14e+06, 48
2.141e+06, 32
2.142e+06, 48
2.143e+06, 32
2.144e+06, 48
2.145e+06, 32
2.146e+06, 48
2.147e+06, 32
2.148e+06, 48
2.149e+06, 24
2.15e+06, 48
2.151e+06, 32
2.152e+06, 40
2.153e+06, 32
2.154e+06, 48
2.155e+06, 32
2.156e+06, 48
2.157e+06, 32
2.158e+06, 48
2.159e+06, 24
2.16e+06, 40
2.161e+06, 24
2.162e+06, 40
2.163e+06, 24
2.164e+06, 48
2.165e+06, 24
2.166e+06, 40
2.167e+06, 24
2.168e+06, 40
2.169e+06, 24
2.17e+06, 32
2.171e+06, 32
2.172e+06, 40
2.173e+06, 32
2.174e+06, 32
2.175e+06, 32
2.176e+06, 32
2.177e+06, 24
2.178e+06, 48
2.179e+06, 24
2.18e+06, 40
2.181e+06, 24
2.182e+06, 32
2.183e+06, 24
2.184e+06, 32
2.185e+06, 24
2.186e+06, 40
2.187e+06, 32
2.188e+06, 32
2.189e+06, 32
2.19e+06, 32
2.191e+06, 24
2.192e+06, 48
2.193e+06, 24
2.194e+06, 32
2.195e+06, 24
2.196e+06, 24
2.197e+06, 32
2.198e+06, 40
2.199e+06, 32
2.2e+06, 40
2.201e+06, 32
2.202e+06, 24
2.203e+06, 32
2.204e+06, 32
2.205e+06, 24
2.206e+06, 48
2.207e+06, 24
2.208e+06, 40
2.209e+06, 24
2.21e+06, 32
2.211e+06, 24
2.212e+06, 32
2.213e+06, 32
2.214e+06, 40
2.215e+06, 24
2.216e+06, 32
2.217e+06, 32
2.218e+06, 24
2.219e+06, 24
2.22e+06, 48
2.221e+06, 24
2.222e+06, 40
2.223e+06, 24
2.224e+06, 32
2.225e+06, 24
2.226e+06, 32
2.227e+06, 24
2.228e+06, 40
2.229e+06, 32
2.23e+06, 32
2.231e+06, 32
2.232e+06, 32
2.233e+06, 24
2.234e+06, 48
2.235e+06, 24
2.236e+06, 40
2.237e+06, 32
2.238e+06, 32
2.239e+06, 32
2.24e+06, 48
2.241e+06, 32
2.242e+06, 48
2.243e+06, 40
2.244e+06, 48
2.245e+06, 40
2.246e+06, 48
2.247e+06, 24
2.248e+06, 40
2.249e+06, 32
2.25e+06, 48
2.251e+06, 32
2.252e+06, 48
2.253e+06, 32
2.254e+06, 48
2.255e+06, 32
2.256e+06, 40
2.257e+06, 32
2.258e+06, 48
2.259e+06, 32
2.26e+06, 40
2.261e+06, 24
2.262e+06, 48
2.263e+06, 32
2.264e+06, 48
2.265e+06, 32
2.266e+06, 48
2.267e+06, 32
2.268e+06, 40
2.269e+06, 32
2.27e+06, 48
2.271e+06, 32
2.272e+06, 48
2.273e+06, 32
2.274e+06, 40
2.275e+06, 24
2.276e+06, 40
2.277e+06, 24
2.278e+06, 40
2.279e+06, 24
2.28e+06, 40
2.281e+06, 16
2.282e+06, 40
2.283e+06, 24
2.284e+06, 40
2.285e+06, 24
2.286e+06, 40
2.287e+06, 24
2.288e+06, 40
2.289e+06, 24
2.29e+06, 40
2.291e+06, 24
2.292e+06, 40
2.293e+06, 16
2.294e+06, 40
2.295e+06, 24
2.296e+06, 40
2.297e+06, 24
2.298e+06, 40
2.299e+06, 24
2.3e+06, 40
2.301e+06, 16
2.302e+06, 40
2.303e+06, 32
2.304e+06, 40
2.305e+06, 32
2.306e+06, 40
2.307e+06, 32
2.308e+06, 40
2.309e+06, 40
2.31e+06, 40
2.311e+06, 40
2.312e+06, 40
2.313e+06, 40
2.314e+06, 40
2.315e+06, 40
2.316e+06, 48
2.317e+06, 48
2.318e+06, 48
2.319e+06, 48
2.32e+06, 48
2.321e+06, 48
2.322e+06, 48
2.323e+06, 48
2.324e+06, 48
2.325e+06, 48
2.326e+06, 40
2.327e+06, 40
2.328e+06, 48
2.329e+06, 40
2.33e+06, 48
2.331e+06, 32
2.332e+06, 48
2.333e+06, 32
2.334e+06, 40
2.335e+06, 32
2.336e+06, 48
2.337e+06, 32
2.338e+06, 48
2.339e+06, 32
2.34e+06, 48
2.341e+06, 32
2.342e+06, 48
2.343e+06, 40
2.344e+06, 48
2.345e+06, 40
2.346e+06, 48
2.347e+06, 24
2.348e+06, 48
2.349e+06, 32
2.35e+06, 48
2.351e+06, 32
2.352e+06, 48
2.353e+06, 32
2.354e+06, 48
2.355e+06, 32
2.356e+06, 48
2.357e+06, 24
2.358e+06, 48
2.359e+06, 24
2.36e+06, 48
2.361e+06, 32
2.362e+06, 48
2.363e+06, 32
2.364e+06, 48
2.365e+06, 32
2.366e+06, 48
2.367e+06, 24
2.368e+06, 48
2.369e+06, 32
2.37e+06, 48
2.371e+06, 32
2.372e+06, 48
2.373e+06, 32
2.374e+06, 48
2.375e+06, 32
2.376e+06, 48
2.377e+06, 32
2.378e+06, 48
2.379e+06, 32
2.38e+06, 40
2.381e+06, 32
2.382e+06, 48
2.383e+06, 32
2.384e+06, 48
2.385e+06, 32
2.386e+06, 40
2.387e+06, 24
2.388e+06, 40
2.389e+06, 24
2.39e+06, 40
2.391e+06, 24
2.392e+06, 32
2.393e+06, 24
2.394e+06, 40
2.395e+06, 24
2.396e+06, 40
2.397e+06, 24
2.398e+06, 40
2.399e+06, 24
2.4e+06, 32
2.401e+06, 24
2.402e+06, 40
2.403e+06, 32
2.404e+06, 40
2.405e+06, 32
2.406e+06, 40
2.407e+06, 32
2.408e+06, 40
2.409e+06, 40
2.41e+06, 40
2.411e+06, 40
2.412e+06, 32
2.413e+06, 32
2.414e+06, 40
2.415e+06, 48
2.416e+06, 48
2.417e+06, 48
2.418e+06, 48
2.419e+06, 48
2.42e+06, 48
2.421e+06, 48
2.422e+06, 48
2.423e+06, 48
2.424e+06, 48
2.425e+06, 40
2.426e+06, 48
2.427e+06, 48
2.428e+06, 40
2.429e+06, 48
2.43e+06, 40
2.431e+06, 48
2.432e+06, 32
2.433e+06, 40
2.434e+06, 32
2.435e+06, 48
2.436e+06, 32
2.437e+06, 48
2.438e+06, 32
2.439e+06, 48
2.44e+06, 32
2.441e+06, 48
2.442e+06, 40
2.443e+06, 48
2.444e+06, 40
2.445e+06, 48
2.446e+06, 24
2.447e+06, 48
2.448e+06, 32
2.449e+06, 48
2.45e+06, 32
2.451e+06, 48
2.452e+06, 32
2.453e+06, 48
2.454e+06, 32
2.455e+06, 48
2.456e+06, 32
2.457e+06, 40
2.458e+06, 24
2.459e+06, 48
2.46e+06, 32
2.461e+06, 48
2.462e+06, 32
2.463e+06, 48
2.464e+06, 32
2.465e+06, 48
2.466e+06, 24
2.467e+06, 48
2.468e+06, 32
2.469e+06, 48
2.47e+06, 32
2.471e+06, 48
2.472e+06, 32
2.473e+06, 48
2.474e+06, 32
2.475e+06, 48
2.476e+06, 32
2.477e+06, 48
2.478e+06, 32
2.479e+06, 40
2.48e+06, 32
2.481e+06, 48
2.482e+06, 32
2.483e+06, 48
2.484e+06, 32
2.485e+06, 48
2.486e+06, 24
2.487e+06, 40
2.488e+06, 24
2.489e+06, 40
2.49e+06, 24
2.491e+06, 32
2.492e+06, 24
2.493e+06, 40
2.494e+06, 24
2.495e+06, 40
2.496e+06, 24
2.497e+06, 40
2.498e+06, 24
2.499e+06, 32
2.5e+06, 24
2.501e+06, 32
2.502e+06, 32
2.503e+06, 32
2.504e+06, 32
2.505e+06, 24
2.506e+06, 32
2.507e+06, 24
2.508e+06, 48
2.509e+06, 24
2.51e+06, 48
2.511e+06, 32
2.512e+06, 48
2.513e+06, 40
2.514e+06, 56
2.515e+06, 40
2.516e+06, 56
2.517e+06, 40
2.518e+06, 56
2.519e+06, 40
2.52e+06, 56
2.521e+06, 40
2.522e+06, 56
2.523e+06, 40
2.524e+06, 48
2.525e+06, 40
2.526e+06, 56
2.527e+06, 40
2.528e+06, 56
2.529e+06, 32
2.53e+06, 56
2.531e+06, 32
2.532e+06, 40
2.533e+06, 40
2.534e+06, 48
2.535e+06, 40
2.536e+06, 48
2.537e+06, 40
2.538e+06, 40
2.539e+06, 32
2.54e+06, 48
2.541e+06, 32
2.542e+06, 48
2.543e+06, 32
2.544e+06, 40
2.545e+06, 24
2.546e+06, 32
2.547e+06, 40
2.548e+06, 40
2.549e+06, 40
2.55e+06, 48
2.551e+06, 40
2.552e+06, 40
2.553e+06, 32
2.554e+06, 48
2.555e+06, 32
2.556e+06, 56
2.557e+06, 24
2.558e+06, 48
2.559e+06, 32
2.56e+06, 32
2.561e+06, 40
2.562e+06, 40
2.563e+06, 40
2.564e+06, 48
2.565e+06, 40
2.566e+06, 40
2.567e+06, 32
2.568e+06, 48
2.569e+06, 40
2.57e+06, 56
2.571e+06, 40
2.572e+06, 48
2.573e+06, 32
2.574e+06, 48
2.575e+06, 24
2.576e+06, 48
2.577e+06, 24
2.578e+06, 48
2.579e+06, 24
2.58e+06, 56
2.581e+06, 24
2.582e+06, 56
2.583e+06, 24
2.584e+06, 56
2.585e+06, 24
2.586e+06, 48
2.587e+06, 24
2.588e+06, 56
2.589e+06, 24
2.59e+06, 48
2.591e+06, 24
2.592e+06, 56
2.593e+06, 24
2.594e+06, 56
2.595e+06, 24
2.596e+06, 56
2.597e+06, 24
2.598e+06, 56
2.599e+06, 24
2.6e+06, 56
2.601e+06, 24
2.602e+06, 56
2.603e+06, 24
2.604e+06, 56
2.605e+06, 24
2.606e+06, 56
2.607e+06, 24
2.608e+06, 56
2.609e+06, 24
2.61e+06, 56
2.611e+06, 16
2.612e+06, 56
2.613e+06, 24
2.614e+06, 56
2.615e+06, 16
2.616e+06, 48
2.617e+06, 16
2.618e+06, 48
2.619e+06, 16
2.62e+06, 48
2.621e+06, 16
2.622e+06, 48
2.623e+06, 8
2.624e+06, 48
2.625e+06, 16
2.626e+06, 48
2.627e+06, 16
2.628e+06, 48
2.629e+06, 24
2.63e+06, 48
2.631e+06, 24
2.632e+06, 40
2.633e+06, 16
2.634e+06, 48
2.635e+06, 24
2.636e+06, 48
2.637e+06, 24
2.638e+06, 48
2.639e+06, 24
2.64e+06, 48
2.641e+06, 24
2.642e+06, 56
2.643e+06, 40
2.644e+06, 48
2.645e+06, 40
2.646e+06, 56
2.647e+06, 40
2.648e+06, 56
2.649e+06, 40
2.65e+06, 56
2.651e+06, 40
2.652e+06, 56
2.653e+06, 40
2.654e+06, 56
2.655e+06, 40
2.656e+06, 48
2.657e+06, 40
2.658e+06, 56
2.659e+06, 32
2.66e+06, 48
2.661e+06, 40
2.662e+06, 40
2.663e+06, 40
2.664e+06, 40
2.665e+06, 40
2.666e+06, 40
2.667e+06, 32
2.668e+06, 56
2.669e+06, 32
2.67e+06, 40
2.671e+06, 24
2.672e+06, 32
2.673e+06, 24
2.674e+06, 40
2.675e+06, 32
2.676e+06, 32
2.677e+06, 24
2.678e+06, 32
2.679e+06, 32
2.68e+06, 32
2.681e+06, 24
2.682e+06, 48
2.683e+06, 24
2.684e+06, 32
2.685e+06, 24
2.686e+06, 40
2.687e+06, 24
2.688e+06, 40
2.689e+06, 24
2.69e+06, 32
2.691e+06, 32
2.692e+06, 32
2.693e+06, 32
2.694e+06, 32
2.695e+06, 24
2.696e+06, 48
2.697e+06, 24
2.698e+06, 32
2.699e+06, 24
2.7e+06, 40
2.701e+06, 32
2.702e+06, 48
2.703e+06, 32
2.704e+06, 40
2.705e+06, 24
2.706e+06, 48
2.707e+06, 32
2.708e+06, 40
2.709e+06, 32
2.71e+06, 40
2.711e+06, 32
2.712e+06, 48
2.713e+06, 32
2.714e+06, 48
2.715e+06, 32
2.716e+06, 48
2.717e+06, 32
2.718e+06, 48
2.719e+06, 32
2.72e+06, 48
2.721e+06, 32
2.722e+06, 40
2.723e+06, 32
2.724e+06, 48
2.725e+06, 40
2.726e+06, 48
2.727e+06, 40
2.728e+06, 48
2.729e+06, 32
2.73e+06, 48
2.731e+06, 32
2.732e+06, 32
2.733e+06, 32
2.734e+06, 40
2.735e+06, 32
2.736e+06, 40
2.737e+06, 24
2.738e+06, 40
2.739e+06, 24
2.74e+06, 40
2.741e+06, 24
2.742e+06, 40
2.743e+06, 16
2.744e+06, 40
2.745e+06, 24
2.746e+06, 40
2.747e+06, 24
2.748e+06, 40
2.749e+06, 24
2.75e+06, 32
2.751e+06, 24
2.752e+06, 32
2.753e+06, 24
2.754e+06, 32
2.755e+06, 16
2.756e+06, 32
2.757e+06, 24
2.758e+06, 32
2.759e+06, 24
2.76e+06, 32
2.761e+06, 24
2.762e+06, 32
2.763e+06, 24
2.764e+06, 32
2.765e+06, 24
2.766e+06, 32
2.767e+06, 24
2.768e+06, 32
2.769e+06, 24
2.77e+06, 32
2.771e+06, 24
2.772e+06, 32
2.773e+06, 24
2.774e+06, 32
2.775e+06, 24
2.776e+06, 24
2.777e+06, 24
2.778e+06, 32
2.779e+06, 24
2.78e+06, 32
2.781e+06, 24
2.782e+06, 32
2.783e+06, 24
2.784e+06, 32
2.785e+06, 32
2.786e+06, 40
2.787e+06, 24
2.788e+06, 32
2.789e+06, 16
2.79e+06, 40
2.791e+06, 24
2.792e+06, 40
2.793e+06, 24
2.794e+06, 40
2.795e+06, 24
2.796e+06, 40
2.797e+06, 48
2.798e+06, 48
2.799e+06, 48
2.8e+06, 48
2.801e+06, 48
2.802e+06, 40
2.803e+06, 48
2.804e+06, 48
2.805e+06, 48
2.806e+06, 48
2.807e+06, 48
2.808e+06, 48
2.809e+06, 40
2.81e+06, 40
2.811e+06, 48
2.812e+06, 40
2.813e+06, 48
2.814e+06, 32
2.815e+06, 48
2.816e+06, 32
2.817e+06, 48
2.818e+06, 32
2.819e+06, 48
2.82e+06, 32
2.821e+06, 40
2.822e+06, 32
2.823e+06, 48
2.824e+06, 32
2.825e+06, 48
2.826e+06, 32
2.827e+06, 48
2.828e+06, 24
2.829e+06, 48
2.83e+06, 32
2.831e+06, 48
2.832e+06, 40
2.833e+06, 48
2.834e+06, 40
2.835e+06, 48
2.836e+06, 32
2.837e+06, 48
2.838e+06, 32
2.839e+06, 48
2.84e+06, 32
2.841e+06, 48
2.842e+06, 24
2.843e+06, 40
2.844e+06, 32
2.845e+06, 48
2.846e+06, 32
2.847e+06, 48
2.848e+06, 32
2.849e+06, 48
2.85e+06, 32
2.851e+06, 48
2.852e+06, 32
2.853e+06, 48
2.854e+06, 24
2.855e+06, 48
2.856e+06, 32
2.857e+06, 48
2.858e+06, 32
2.859e+06, 48
2.86e+06, 32
2.861e+06, 40
2.862e+06, 32
2.863e+06, 48
2.864e+06, 32
2.865e+06, 48
2.866e+06, 32
2.867e+06, 48
2.868e+06, 32
2.869e+06, 48
2.87e+06, 32
2.871e+06, 48
2.872e+06, 24
2.873e+06, 40
2.874e+06, 24
2.875e+06, 32
2.876e+06, 24
2.877e+06, 40
2.878e+06, 24
2.879e+06, 40
2.88e+06, 24
2.881e+06, 40
2.882e+06, 24
2.883e+06, 40
2.884e+06, 24
2.885e+06, 40
2.886e+06, 24
2.887e+06, 32
2.888e+06, 24
2.889e+06, 40
2.89e+06, 24
2.891e+06, 40
2.892e+06, 32
2.893e+06, 40
2.894e+06, 24
2.895e+06, 40
2.896e+06, 32
2.897e+06, 40
2.898e+06, 40
2.899e+06, 32
2.9e+06, 40
2.901e+06, 40
2.902e+06, 48
2.903e+06, 48
2.904e+06, 48
2.905e+06, 48
2.906e+06, 48
2.907e+06, 48
2.908e+06, 40
2.909e+06, 48
2.91e+06, 48
2.911e+06, 48
2.912e+06, 48
2.913e+06, 48
2.914e+06, 48
2.915e+06, 40
2.916e+06, 48
2.917e+06, 40
2.918e+06, 48
2.919e+06, 32
2.92e+06, 40
2.921e+06, 32
2.922e+06, 48
2.923e+06, 32
2.924e+06, 48
2.925e+06, 32
2.926e+06, 48
2.927e+06, 24
2.928e+06, 48
2.929e+06, 32
2.93e+06, 48
2.931e+06, 32
2.932e+06, 40
2.933e+06, 40
2.934e+06, 48
2.935e+06, 40
2.936e+06, 48
2.937e+06, 32
2.938e+06, 48
2.939e+06, 32
2.94e+06, 48
2.941e+06, 24
2.942e+06, 48
2.943e+06, 32
2.944e+06, 48
2.945e+06, 32
2.946e+06, 40
2.947e+06, 32
2.948e+06, 48
2.949e+06, 32
2.95e+06, 48
2.951e+06, 32
2.952e+06, 48
2.953e+06, 24
2.954e+06, 48
2.955e+06, 32
2.956e+06, 48
2.957e+06, 32
2.958e+06, 48
2.959e+06, 32
2.96e+06, 40
2.961e+06, 32
2.962e+06, 48
2.963e+06, 32
2.964e+06, 48
2.965e+06, 32
2.966e+06, 48
2.967e+06, 32
2.968e+06, 48
2.969e+06, 32
2.97e+06, 48
2.971e+06, 32
2.972e+06, 48
2.973e+06, 32
2.974e+06, 40
2.975e+06, 24
2.976e+06, 40
2.977e+06, 24
2.978e+06, 40
2.979e+06, 24
2.98e+06, 40
2.981e+06, 24
2.982e+06, 40
2.983e+06, 24
2.984e+06, 40
2.985e+06, 24
2.986e+06, 32
2.987e+06, 24
2.988e+06, 40
2.989e+06, 24
2.99e+06, 40
2.991e+06, 24
2.992e+06, 40
2.993e+06, 24
2.994e+06, 40
2.995e+06, 32
2.996e+06, 40
2.997e+06, 32
2.998e+06, 40
2.999e+06, 40
3e+06, 40
3.001e+06, 40
3.002e+06, 40
3.003e+06, 40
3.004e+06, 48
3.005e+06, 48
3.006e+06, 48
3.007e+06, 40
3.008e+06, 48
3.009e+06, 48
3.01e+06, 48
3.011e+06, 48
3.012e+06, 48
3.013e+06, 48
3.014e+06, 48
3.015e+06, 48
3.016e+06, 48
3.017e+06, 40
3.018e+06, 48
3.019e+06, 32
3.02e+06, 48
3.021e+06, 32
3.022e+06, 48
3.023e+06, 32
3.024e+06, 48
3.025e+06, 32
3.026e+06, 40
3.027e+06, 32
3.028e+06, 48
3.029e+06, 24
3.03e+06, 48
3.031e+06, 32
3.032e+06, 48
3.033e+06, 40
3.034e+06, 48
3.035e+06, 40
3.036e+06, 48
3.037e+06, 32
3.038e+06, 48
3.039e+06, 32
3.04e+06, 40
3.041e+06, 32
3.042e+06, 48
3.043e+06, 32
3.044e+06, 48
3.045e+06, 32
3.046e+06, 48
3.047e+06, 24
3.048e+06, 48
3.049e+06, 32
3.05e+06, 48
3.051e+06, 32
3.052e+06, 40
3.053e+06, 32
3.054e+06, 48
3.055e+06, 32
3.056e+06, 48
3.057e+06, 32
3.058e+06, 48
3.059e+06, 24
3.06e+06, 40
3.061e+06, 32
3.062e+06, 40
3.063e+06, 32
3.064e+06, 40
3.065e+06, 24
3.066e+06, 40
3.067e+06, 24
3.068e+06, 48
3.069e+06, 32
3.07e+06, 48
3.071e+06, 32
3.072e+06, 48
3.073e+06, 24
3.074e+06, 48
3.075e+06, 32
3.076e+06, 48
3.077e+06, 32
3.078e+06, 48
3.079e+06, 32
3.08e+06, 48
3.081e+06, 32
3.082e+06, 48
3.083e+06, 32
3.084e+06, 48
3.085e+06, 24
3.086e+06, 48
3.087e+06, 32
3.088e+06, 40
3.089e+06, 32
3.09e+06, 40
3.091e+06, 32
3.092e+06, 40
3.093e+06, 32
3.094e+06, 40
3.095e+06, 32
3.096e+06, 40
3.097e+06, 32
3.098e+06, 40
3.099e+06, 40
3.1e+06, 32
3.101e+06, 40
3.102e+06, 32
3.103e+06, 32
3.104e+06, 40
3.105e+06, 40
3.106e+06, 40
3.107e+06, 40
3.108e+06, 48
3.109e+06, 40
3.11e+06, 48
3.111e+06, 48
3.112e+06, 40
3.113e+06, 48
3.114e+06, 40
3.115e+06, 48
3.116e+06, 40
3.117e+06, 40
3.118e+06, 48
3.119e+06, 40
3.12e+06, 40
3.121e+06, 32
3.122e+06, 48
3.123e+06, 32
3.124e+06, 48
3.125e+06, 40
3.126e+06, 32
3.127e+06, 40
3.128e+06, 40
3.129e+06, 40
3.13e+06, 56
3.131e+06, 40
3.132e+06, 48
3.133e+06, 40
3.134e+06, 40
3.135e+06, 40
3.136e+06, 32
3.137e+06, 40
3.138e+06, 40
3.139e+06, 32
3.14e+06, 32
3.141e+06, 40
3.142e+06, 40
3.143e+06, 40
3.144e+06, 40
3.145e+06, 40
3.146e+06, 40
3.147e+06, 40
3.148e+06, 40
3.149e+06, 40
3.15e+06, 40
3.151e+06, 32
3.152e+06, 40
3.153e+06, 40
3.154e+06, 40
3.155e+06, 40
3.156e+06, 40
3.157e+06, 40
3.158e+06, 40
3.159e+06, 32
3.16e+06, 40
3.161e+06, 40
3.162e+06, 40
3.163e+06, 40
3.164e+06, 40
3.165e+06, 40
3.166e+06, 40
3.167e+06, 40
3.168e+06, 40
3.169e+06, 40
3.17e+06, 40
3.171e+06, 40
3.172e+06, 32
3.173e+06, 40
3.174e+06, 40
3.175e+06, 40
3.176e+06, 40
3.177e+06, 40
3.178e+06, 40
3.179e+06, 40
3.18e+06, 40
3.181e+06, 40
3.182e+06, 40
3.183e+06, 40
3.184e+06, 32
3.185e+06, 48
3.186e+06, 40
3.187e+06, 40
3.188e+06, 40
3.189e+06, 40
3.19e+06, 40
3.191e+06, 40
3.192e+06, 40
3.193e+06, 32
3.194e+06, 40
3.195e+06, 32
3.196e+06, 40
3.197e+06, 32
3.198e+06, 48
